"codigo-da-ocorrencia";"classificacao-da-ocorrencia";"data-e-hora-da-ocorrencia";"latitude-da-ocorrencia";"longitude-da-ocorrencia";"cidade-da-ocorrencia";"uf-da-ocorrencia";"pais-da-ocorrencia";"aerodromo-da-ocorrencia";"investigacao-da-aeronave-foi-liberada";"status-da-investigacao";"numero-do-relatorio-de-divulgacao";"relatorio-de-divulgacao-foi-publicado";"dia-da-divulgacao-da-publicacao";"total-de-recomendacoes";"total-de-aeronaves-envolvidas";"ocorrencia-na-saida-da-pista";"tipo-de-ocorrencia";"tipo-de-categoria-da-ocorrencia";"taxonomia-do-tipo-de-icao";"matricula-da-aeronave";"categoria-do-operador-de-aeronave";"tipo-de-aeronave";"fabricante-da-aeronave";"modelo-de-aeronave";"tipo-de-aeronave-icao";"aeronave-motor-tipo";"aeronave-motor-quantidade";"aeronave-pmd";"categoria-pmd-aeronave";"quantidade-de-assentos-na-aeronave";"ano-de-fabricacao-da-aeronave";"pais-fabricante-da-aeronave";"pais-de-registro-da-aeronave";"registro-da-categoria-da-aeronave";"registro-segmento-da-aeronave";"voo-de-origem-do-acidente";"voo-destino-do-acidente";"fase-de-operacao-da-aeronave";"tipo-de-operacao-da-aeronave";"nivel-de-dano-da-aeronave";"total-de-fatalidades-no-acidente";"fator-do-acidente";"aspecto-do-fator-da-ocorrencia";"fator-condicionante";"area-do-fator";"numero-da-recomendacao";"dia-da-assinatura-de-recomendacao";"dia-do-encaminhamento-da-recomendacao";"conteudo-da-recomendacao";"status-da-recomendacao";"orgao-de-recomendacao"
45585;ACIDENTE;08/02/2012 21:35;-2,29E+11;-5,13E+11;BELA VISTA DO PARAÍSO;PR;BRASIL;****;SIM;FINALIZADA;A-548/CENIPA/2015;SIM;07/07/2016;0;1;NÃO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;CTOL;PTUZW;***;AVIÃO;EMBRAER;EMB-202A;IPAN;PISTÃO;MONOMOTOR;1800;1800;1;2011;BRASIL;BRASIL;AVIÃO;PARTICULAR;14 BIS;14 BIS;OUTRA FASE;AGRÍCOLA;SUBSTANCIAL;1;APLICAÇÃO DE COMANDOS;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
45587;ACIDENTE;05/02/2012 20:27;-13755;-4,62E+11;CORRENTINA;BA;BRASIL;****;SIM;FINALIZADA;A-580/CENIPA/2014;SIM;15/08/2014;0;1;NÃO;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;LOC-G;PTUME;***;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-202;IPAN;PISTÃO;MONOMOTOR;1800;1800;1;2000;BRASIL;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;AGRÍCOLA;SUBSTANCIAL;0;JULGAMENTO DE PILOTAGEM;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
45599;INCIDENTE GRAVE;27/02/2012 19:15;-2,30E+11;-465375;BRAGANÇA PAULISTA;SP;BRASIL;SBBP;SIM;FINALIZADA;IG-087/CENIPA/2013;SIM;14/10/2014;0;1;NÃO;COM TREM DE POUSO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO;SCF-NP;PTCJX;***;AVIÃO;PIPER AIRCRAFT;PA-23-250;PA27;PISTÃO;BIMOTOR;2358;2358;6;1966;BRASIL;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APÓS POUSO;PRIVADA;SUBSTANCIAL;0;JULGAMENTO DE PILOTAGEM;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
45731;ACIDENTE;31/03/2012 19:21;***;***;PALMAS;TO;BRASIL;****;SIM;FINALIZADA;A-098/CENIPA/2013;SIM;14/10/2014;0;1;NÃO;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;SCF-PP;PRLYD;***;AVIÃO;CESSNA AIRCRAFT;T210L;C210;PISTÃO;MONOMOTOR;1724;1724;6;1975;BRASIL;BRASIL;AVIÃO;PARTICULAR;BRIGADEIRO LYSIAS RODRIGUES;FORMOSA;SUBIDA;PRIVADA;SUBSTANCIAL;0;MANUTENÇÃO DA AERONAVE;DESEMPENHO DO SER HUMANO;MANUTENÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
45734;ACIDENTE;06/04/2012 13:37;-1,91E+11;-459875;TIROS;MG;BRASIL;****;SIM;FINALIZADA;A-534/CENIPA/2014;SIM;15/08/2014;0;1;NÃO;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;SCF-PP;PTNKJ;***;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-711C;P28R;PISTÃO;MONOMOTOR;1202;1202;4;1977;BRASIL;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO;PRIVADA;SUBSTANCIAL;0;MANUTENÇÃO DA AERONAVE;DESEMPENHO DO SER HUMANO;MANUTENÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
45747;ACIDENTE;13/04/2012 20:30;-2,05E+11;-5,44E+11;CAMPO GRANDE;MS;BRASIL;SSKG;SIM;FINALIZADA;A-102/CENIPA/2013;SIM;21/07/2014;0;1;NÃO;POUSO SEM TREM;CONTATO ANORMAL COM A PISTA | POUSO SEM TREM;ARC;PTDRR;***;AVIÃO;BEECH AIRCRAFT;V35B;BE35;PISTÃO;MONOMOTOR;1542;1542;6;1971;BRASIL;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;PRIVADA;LEVE;0;ESQUECIMENTO DO PILOTO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
45748;ACIDENTE;16/04/2012 22:50;-37758333333;-3,85E+11;FORTALEZA;CE;BRASIL;SBFZ;SIM;FINALIZADA;A-104/CENIPA/2013;SIM;21/07/2014;0;1;NÃO;COM TREM DE POUSO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO;SCF-NP;PTRTH;***;AVIÃO;EMBRAER;EMB-810D;PA34;PISTÃO;BIMOTOR;2155;2155;6;1983;BRASIL;BRASIL;AVIÃO;PARTICULAR;PRESIDENTE CASTRO PINTO;PINTO MARTINS;POUSO;PRIVADA;SUBSTANCIAL;0;ESQUECIMENTO DO PILOTO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
45749;ACIDENTE;15/04/2012 20:45;-2,28E+11;-4,52E+11;GUARATINGUETÁ;SP;BRASIL;SBGW;SIM;FINALIZADA;A-103/CENIPA/2013;SIM;21/07/2014;0;1;NÃO;COM TREM DE POUSO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO;SCF-NP;PTLSL;***;AVIÃO;CESSNA AIRCRAFT;172RG;C72R;PISTÃO;MONOMOTOR;1202;1202;4;1981;BRASIL;BRASIL;AVIÃO;PARTICULAR;BACACHERI;BANESPA REPÚBLICA;POUSO;PRIVADA;SUBSTANCIAL;0;MANUTENÇÃO DA AERONAVE;DESEMPENHO DO SER HUMANO;MANUTENÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
45753;INCIDENTE GRAVE;02/04/2012 16:30;-222975;-4,64E+11;OURO FINO;MG;BRASIL;SNOF;SIM;FINALIZADA;IG-556/CENIPA/2014;SIM;17/06/2014;0;1;SIM;EXCURSÃO DE PISTA;EXCURSÃO DE PISTA;RE;PPGFC;***;AVIÃO;AERO BOERO;AB-115;AB11;PISTÃO;MONOMOTOR;770;770;3;1992;BRASIL;BRASIL;AVIÃO;PARTICULAR;FAZENDA SANTO ÂNGELO;POUSO ALEGRE;POUSO;INSTRUÇÃO;SUBSTANCIAL;0;MANUTENÇÃO DA AERONAVE;DESEMPENHO DO SER HUMANO;MANUTENÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
45755;INCIDENTE GRAVE;04/04/2012 10:45;-82844444444;-3,60E+11;CARUARU;PE;BRASIL;SNRU;SIM;FINALIZADA;IG-100/CENIPA/2013;SIM;20/10/2014;0;1;NÃO;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;LOC-G;PRDIX;***;AVIÃO;PIPER AIRCRAFT;PA-34-220T;PA34;PISTÃO;BIMOTOR;2155;2155;6;2000;BRASIL;BRASIL;AVIÃO;TÁXI AÉREO;GUARARAPES - GILBERTO FREYRE;OSCAR LARANJEIRAS;POUSO;TÁXI AÉREO;SUBSTANCIAL;0;APLICAÇÃO DE COMANDOS;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
45822;ACIDENTE;05/05/2012 11:15;-86055555556;-6,36E+11;PORTO VELHO;RO;BRASIL;****;SIM;FINALIZADA;A-111/CENIPA/2013;SIM;21/07/2014;0;1;NÃO;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;SCF-PP;PTVCE;***;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-720D;PA32;PISTÃO;MONOMOTOR;1633;1633;7;1986;BRASIL;BRASIL;AVIÃO;TÁXI AÉREO;GOVERNADOR JORGE TEIXEIRA DE OLIVEIRA;POUSADA DO RIO ROOSEVELT;SUBIDA;TÁXI AÉREO;SUBSTANCIAL;0;MANUTENÇÃO DA AERONAVE;DESEMPENHO DO SER HUMANO;MANUTENÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
45829;ACIDENTE;10/05/2012 12:00;***;***;SANTA MARIANA;PR;BRASIL;****;SIM;FINALIZADA;A-602/CENIPA/2014;SIM;10/10/2014;0;1;NÃO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;CTOL;PTGVI;***;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-201A;IPAN;PISTÃO;MONOMOTOR;1800;1800;1;1980;BRASIL;BRASIL;AVIÃO;ESPECIALIZADA;FORA DE AERODROMO;FORA DE AERODROMO;VOO A BAIXA ALTURA;AGRÍCOLA;SUBSTANCIAL;0;PLANEJAMENTO DE VOO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
45833;INCIDENTE GRAVE;03/05/2012 11:20;-2,30E+11;-42835;MARICÁ;RJ;BRASIL;****;SIM;FINALIZADA;IG-514/CENIPA/2015;SIM;28/08/2015;0;1;NÃO;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;SCF-PP;PRKNB;***;AVIÃO;CESSNA AIRCRAFT;152;C152;PISTÃO;MONOMOTOR;757;757;2;1977;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;MARICÁ;BARTOLOMEU LISANDRO;SUBIDA;INSTRUÇÃO;LEVE;0;MANUTENÇÃO DA AERONAVE;DESEMPENHO DO SER HUMANO;MANUTENÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
45856;INCIDENTE GRAVE;16/05/2012 19:30;-15922222222;-6,02E+11;PRESIDENTE FIGUEIREDO;AM;BRASIL;****;SIM;FINALIZADA;IG-113/CENIPA/2013;SIM;02/10/2014;0;1;NÃO;COM HÉLICE;FALHA OU MAU FUNCIONAMENTO DO MOTOR | COM HÉLICE;SCF-PP;PTWKY;***;AVIÃO;BEECH AIRCRAFT;95-A55;BE55;PISTÃO;BIMOTOR;2213;2213;6;1962;BRASIL;BRASIL;AVIÃO;PARTICULAR;ATLAS BRASIL CANTANHEDE;FLORES;CRUZEIRO;PRIVADA;SUBSTANCIAL;0;MANUTENÇÃO DA AERONAVE;DESEMPENHO DO SER HUMANO;MANUTENÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
45891;INCIDENTE GRAVE;23/05/2012 11:35;-2,47E+11;-5,37E+11;TOLEDO;PR;BRASIL;SBTD;SIM;FINALIZADA;IG-599/CENIPA/2014;SIM;03/06/2016;0;1;NÃO;COM TREM DE POUSO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO;SCF-NP;PTVLU;***;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-810D;PA34;PISTÃO;BIMOTOR;2155;2155;6;1990;BRASIL;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;PRIVADA;SUBSTANCIAL;0;MANUTENÇÃO DA AERONAVE;DESEMPENHO DO SER HUMANO;MANUTENÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
45899;ACIDENTE;03/06/2012 19:40;-2,34E+11;-467075;RIO CLARO;SP;BRASIL;SDRK;SIM;FINALIZADA;A-120/CENIPA/2013;SIM;21/07/2014;0;1;NÃO;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;LOC-G;PPRSI;***;AVIÃO;PIPER AIRCRAFT;J3C-65;J3;PISTÃO;MONOMOTOR;553;553;2;1945;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;INSTRUÇÃO;SUBSTANCIAL;0;APLICAÇÃO DE COMANDOS;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
45901;ACIDENTE;01/06/2012 15:08;-1415;-4,85E+11;BELÉM;PA;BRASIL;SBJC;SIM;FINALIZADA;A-567/CENIPA/2018;SIM;28/10/2019;0;1;NÃO;OUTROS;OUTROS;OTHR;PTISU;***;AVIÃO;PIPER AIRCRAFT;PA-28R-200;P28R;PISTÃO;MONOMOTOR;1179;1179;4;1973;BRASIL;BRASIL;AVIÃO;TÁXI AÉREO;FAZENDA SANTO AMBRÓSIO;BELÉM/BRIGADEIRO PROTÁSIO DE OLIVEIRA;POUSO;TÁXI AÉREO;SUBSTANCIAL;0;APLICAÇÃO DE COMANDOS;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
45912;INCIDENTE GRAVE;04/05/2012 19:30;-27269444444;-6,30E+11;MUCAJAÍ;RR;BRASIL;SWMV;SIM;FINALIZADA;IG-110/CENIPA/2013;SIM;02/10/2014;0;1;NÃO;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;LOC-G;PTOND;***;AVIÃO;CESSNA AIRCRAFT;U206G;C206;PISTÃO;MONOMOTOR;1633;1633;6;1982;BRASIL;BRASIL;AVIÃO;TÁXI AÉREO;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;TÁXI AÉREO;SUBSTANCIAL;0;APLICAÇÃO DE COMANDOS;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
45914;ACIDENTE;06/06/2012 21:35;-2,23E+11;-4,18E+11;MACAÉ;RJ;BRASIL;SBME;SIM;FINALIZADA;A-560/CENIPA/2016;SIM;04/12/2018;0;1;NÃO;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;LOC-G;PROMV;***;HELICÓPTERO;EUROCOPTER FRANCE;EC 225 LP;EC25;TURBOEIXO;BIMOTOR;11000;11000;21;2012;BRASIL;BRASIL;HELICÓPTERO;TÁXI AÉREO;CABO FRIO;MACAÉ;TÁXI;TÁXI AÉREO;SUBSTANCIAL;0;APLICAÇÃO DE COMANDOS;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
45927;ACIDENTE;26/05/2012 12:30;***;***;TATUÍ;SP;BRASIL;SDTF;SIM;FINALIZADA;A-117/CENIPA/2013;SIM;15/08/2014;0;1;NÃO;COM TREM DE POUSO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO;SCF-NP;PTDMC;***;AVIÃO;SOCATA;ST-10;ST10;PISTÃO;MONOMOTOR;1220;1220;4;1970;BRASIL;BRASIL;AVIÃO;PARTICULAR;SOROCABA;TATUÍ;POUSO;PRIVADA;SUBSTANCIAL;0;MANUTENÇÃO DA AERONAVE;DESEMPENHO DO SER HUMANO;MANUTENÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
45929;ACIDENTE;26/05/2012 11:00;-1,99E+11;-4,40E+11;BELO HORIZONTE;MG;BRASIL;SBPR;SIM;FINALIZADA;A-554/CENIPA/2015;SIM;30/11/2015;0;1;SIM;POUSO LONGO;EXCURSÃO DE PISTA | POUSO LONGO;RE;PTNYV;***;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-712;P28A;PISTÃO;MONOMOTOR;1157;1157;4;1982;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;CARLOS DRUMMOND DE ANDRADE / PAMPULHA;CARLOS PRATES;POUSO;INSTRUÇÃO;SUBSTANCIAL;0;JULGAMENTO DE PILOTAGEM;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
45930;ACIDENTE;29/12/2011 12:00;-38888888889;-3,84E+11;AQUIRAZ;CE;BRASIL;****;;FINALIZADA;A-545/CENIPA/2016;SIM;22/06/2017;0;1;NÃO;COM ROTOR;FALHA OU MAU FUNCIONAMENTO DO MOTOR | COM ROTOR;SCF-PP;PRJLL;***;HELICÓPTERO;HELIBRAS;AS 350 B2;AS50;TURBOEIXO;MONOMOTOR;2250;2250;6;2006;BRASIL;BRASIL;HELICÓPTERO;PARTICULAR;FÁBRICA FORTALEZA;FORA DE AERODROMO;APROXIMAÇÃO FINAL;PRIVADA;SUBSTANCIAL;0;INFLUÊNCIA DO MEIO AMBIENTE;***;***;***;;;;;;
45933;ACIDENTE;05/06/2012 20:30;-16.3;-56.1;BARÃO DE MELGAÇO;MT;BRASIL;****;SIM;FINALIZADA;A-560/CENIPA/2014;SIM;15/08/2014;0;1;NÃO;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;SCF-PP;PRHDD;***;HELICÓPTERO;ROBINSON HELICOPTER;R44;R44;PISTÃO;MONOMOTOR;1088;1088;4;2001;BRASIL;BRASIL;HELICÓPTERO;PARTICULAR;CÁCERES;RONDONÓPOLIS;POUSO;PRIVADA;SUBSTANCIAL;0;CONDIÇÕES METEOROLÓGICAS ADVERSAS;ELEMENTOS RELACIONADOS AO AMBIENTE OPERACIONAL;***;FATOR OPERACIONAL;;;;;;
45936;ACIDENTE;13/06/2012 11:50;-11885;-5,56E+11;SINOP;MT;BRASIL;****;SIM;FINALIZADA;A-542/CENIPA/2017;SIM;04/09/2018;0;1;NÃO;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;SCF-PP;PTEKM;***;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-721C;P32R;PISTÃO;MONOMOTOR;1633;1633;6;1977;BRASIL;BRASIL;AVIÃO;PARTICULAR;PRESIDENTE JOÃO BATISTA FIGUEIREDO;JUARA SUL;DECOLAGEM;PRIVADA;SUBSTANCIAL;0;JULGAMENTO DE PILOTAGEM;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
46024;INCIDENTE GRAVE;01/07/2012 11:05;-2,54E+11;-4,92E+11;CURITIBA;PR;BRASIL;SBBI;SIM;FINALIZADA;IG-125/CENIPA/2013;SIM;02/10/2014;0;1;SIM;EXCURSÃO DE PISTA;EXCURSÃO DE PISTA;RE;PPFKW;***;AVIÃO;AERO BOERO;AB-115;AB11;PISTÃO;MONOMOTOR;770;770;2;1990;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;BACACHERI;FORA DE AERODROMO;DECOLAGEM;INSTRUÇÃO;NENHUM;0;APLICAÇÃO DE COMANDOS;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
46154;INCIDENTE GRAVE;12/07/2012 19:32;***;***;UBERABA;MG;BRASIL;SBUR;SIM;FINALIZADA;IG-562/CENIPA/2014;SIM;09/02/2015;0;1;NÃO;COM TREM DE POUSO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO;SCF-NP;PRORV;***;AVIÃO;CESSNA AIRCRAFT;T210M;C210;PISTÃO;MONOMOTOR;1724;1724;6;1978;BRASIL;BRASIL;AVIÃO;PARTICULAR;MÁRIO DE ALMEIDA FRANCO;PRESIDENTE JUSCELINO KUBITSCHEK;DECOLAGEM;PRIVADA;SUBSTANCIAL;0;MANUTENÇÃO DA AERONAVE;DESEMPENHO DO SER HUMANO;MANUTENÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
46200;ACIDENTE;02/08/2012 12:40;-1,67E+11;-4,93E+11;GOIÂNIA;GO;BRASIL;SBNV;SIM;FINALIZADA;A-531/CENIPA/2014;SIM;15/07/2015;0;1;NÃO;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;SCF-PP;PRLTB;***;AVIÃO;CESSNA AIRCRAFT;150L;C150;PISTÃO;MONOMOTOR;726;726;2;1972;BRASIL;BRASIL;AVIÃO;PARTICULAR;AERÓDROMO NACIONAL DE AVIAÇÃO;AERÓDROMO NACIONAL DE AVIAÇÃO;CIRCUITO DE TRÁFEGO;PRIVADA;SUBSTANCIAL;0;MANUTENÇÃO DA AERONAVE;DESEMPENHO DO SER HUMANO;MANUTENÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
46257;ACIDENTE;21/08/2012 18:50;-34769444444;-6,61E+11;JURUÁ;AM;BRASIL;****;SIM;FINALIZADA;A-136/CENIPA/2013;SIM;21/07/2014;0;1;NÃO;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;SCF-PP;PTWEX;***;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-810D;PA34;PISTÃO;BIMOTOR;2155;2155;7;1988;BRASIL;BRASIL;AVIÃO;TÁXI AÉREO;TABATINGA;TEFÉ;CRUZEIRO;TÁXI AÉREO;SUBSTANCIAL;0;JULGAMENTO DE PILOTAGEM;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
46259;ACIDENTE;17/08/2012 15:10;-2,29E+11;-4,71E+11;CAMPINAS;SP;BRASIL;SDAM;SIM;FINALIZADA;A-526/CENIPA/2014;SIM;15/08/2014;0;1;SIM;CAUSADO POR FENÔMENO METEOROLÓGICO NO SOLO;OUTROS | CAUSADO POR FENÔMENO METEOROLÓGICO NO SOLO;OTHR;PTVEH;***;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-810D;PA34;PISTÃO;BIMOTOR;2155;2155;6;1987;BRASIL;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APÓS POUSO;INSTRUÇÃO;SUBSTANCIAL;0;APLICAÇÃO DE COMANDOS;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
46280;INCIDENTE GRAVE;08/08/2012 20:00;-3,01E+11;-5,34E+11;SÃO SEPÉ;RS;BRASIL;****;SIM;FINALIZADA;IG-132/CENIPA/2013;SIM;15/08/2014;0;1;NÃO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;CTOL;PTDZA;***;AVIÃO;CESSNA AIRCRAFT;A188A;C188;PISTÃO;MONOMOTOR;1497;1497;1;1971;BRASIL;BRASIL;AVIÃO;AGRÍCOLA;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;AGRÍCOLA;SUBSTANCIAL;0;JULGAMENTO DE PILOTAGEM;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
46282;INCIDENTE GRAVE;12/08/2012 12:20;-41338888889;-6,31E+11;COARI;AM;BRASIL;SWKO;SIM;FINALIZADA;IG-134/CENIPA/2013;SIM;02/10/2014;0;1;NÃO;POUSO SEM TREM;CONTATO ANORMAL COM A PISTA | POUSO SEM TREM;ARC;PTEIR;***;AVIÃO;EMBRAER;EMB-810C;PA34;PISTÃO;BIMOTOR;2073;2073;6;1976;BRASIL;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;PRIVADA;SUBSTANCIAL;0;ESQUECIMENTO DO PILOTO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
46336;ACIDENTE;17/08/2012 18:10;-2,31E+11;-4,66E+11;ATIBAIA;SP;BRASIL;****;SIM;FINALIZADA;A-549/CENIPA/2015;SIM;16/11/2015;0;1;NÃO;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;LOC-G;PRSAO;***;AVIÃO;DIAMOND AIRCRAFT;DA20-C1;DV20;PISTÃO;MONOMOTOR;800;800;2;2012;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;CAMPO DE MARTE;CAMPO DE MARTE;ARREMETIDA NO SOLO;INSTRUÇÃO;SUBSTANCIAL;0;APLICAÇÃO DE COMANDOS;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
46337;ACIDENTE;12/09/2012 12:00;-1,43E+11;-47.51;ALTO PARAÍSO DE GOIÁS;GO;BRASIL;SDXF;SIM;FINALIZADA;A-590/CENIPA/2014;SIM;08/10/2014;0;1;SIM;EXCURSÃO DE PISTA;EXCURSÃO DE PISTA;RE;PPKBU;***;AVIÃO;XAVANTE;A-122-A;A122;PISTÃO;MONOMOTOR;840;840;2;1971;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;ALTO PARAÍSO DE GOIÁS;BRIGADEIRO ARARIPE MACEDO;DECOLAGEM;INSTRUÇÃO;SUBSTANCIAL;0;JULGAMENTO DE PILOTAGEM;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
46338;ACIDENTE;12/09/2012 20:50;-75252777778;-4,61E+11;BALSAS;MA;BRASIL;****;SIM;FINALIZADA;A-527/CENIPA/2014;SIM;22/08/2014;0;1;NÃO;OUTROS;OUTROS;OTHR;PTRCA;***;AVIÃO;EMBRAER;EMB-810C;PA34;PISTÃO;BIMOTOR;2073;2073;7;1980;BRASIL;BRASIL;AVIÃO;PARTICULAR;FAZENDA RIBEIRÃO;FAZENDA SÃO GABRIEL;APROXIMAÇÃO FINAL;PRIVADA;SUBSTANCIAL;0;OUTRO FATOR;OUTRO;***;OUTRO;;;;;;
